Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
12580,Fayette,Lexington,Silver Cue,"SEEQAL CORPORATION, INC.",694 E New Circle Rd Ste 1- 5,"Lexington, KY 40505",034-LD-1809,Quota Retail Drink License,Active,04/17/2007,04/17/2007,11/30/2025
12580,Fayette,Lexington,Silver Cue,"SEEQAL CORPORATION, INC.",694 E New Circle Rd Ste 1- 5,"Lexington, KY 40505",034-NQ4-1032,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
22025,Fayette,Lexington,"Silver Springs Farm Eqwine, Vineyard & Distillery","SILVER SPRINGS FARM EQWINE & VINEYARD, LLC",3710 Leestown Rd,"Lexington, KY 40511",034-SFW-159453,Small Farm Winery License,Active,02/06/2020,02/05/2020,11/30/2025
2067,Fayette,Lexington,Silver streak market,"SILVER STREAK MARKET, LLC",5584 Versailles Rd,"Lexington, KY 40510",034-NQ-174399,NQ Retail Malt Beverage Package License,Active,12/11/2020,12/11/2020,11/30/2025
2067,Fayette,Lexington,Silver streak market,"SILVER STREAK MARKET, LLC",5584 Versailles Rd,"Lexington, KY 40510",034-NQ4-174400,NQ4 Retail Malt Beverage Drink License,Active,12/11/2020,12/11/2020,11/30/2025
20496,Fayette,Lexington,Sir Veza's,"DN LEX, LLC",4000 Terminal Dr Ste 204B,"Lexington, KY 40510",034-RS-158590,Special Sunday Retail Drink License,Active,01/23/2020,01/23/2020,11/30/2025
20496,Fayette,Lexington,Sir Veza's,"DN LEX, LLC",4000 Terminal Dr Ste 204B,"Lexington, KY 40510",034-NQ2-158589,NQ2 Retail Drink License,Active,01/23/2020,01/23/2020,11/30/2025
490,Fayette,Lexington,SKILAR STOP LLC,SKILAR STOP LLC,641 Red Mile Rd,"Lexington, KY 40504",034-NQ-186497,NQ Retail Malt Beverage Package License,Active,10/05/2021,10/05/2021,11/30/2025
36906,Fayette,Lexington,Small-Batch Medicinal Spirits Company,"Small-Batch Medicinal Spirits Company, LLC",155 E Main St Ste 101,"Lexington, KY 40507",034-LISDWS-196712,Limited In-State Distilled Spirits Supplier's License,Active,05/08/2023,05/08/2023,11/30/2026
12308,Fayette,Lexington,Smashing Tomato,"SMASHING TOMATO, LLC",3801 Mall Rd Ste 195,"Lexington, KY 40503",034-NQ2-1019,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
12308,Fayette,Lexington,Smashing Tomato,"SMASHING TOMATO, LLC",3801 Mall Rd Ste 195,"Lexington, KY 40503",034-RS-2351,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13363,Fayette,Lexington,Smashing Tomato 2 Llc,"SMASHING TOMATO 2, LLC",2200 War Admiral Way Ste 160,"Lexington, KY 40509",034-RS-0715,Special Sunday Retail Drink License,Active,05/29/2008,05/29/2008,11/30/2025
13363,Fayette,Lexington,Smashing Tomato 2 Llc,"SMASHING TOMATO 2, LLC",2200 War Admiral Way Ste 160,"Lexington, KY 40509",034-NQ2-1261,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
32251,Fayette,Lexington,Sonny's BBQ,"ACG BBQ, LLC",2341 Buena Vista Rd,"Lexington, KY 40505",034-NQ2-186808,NQ2 Retail Drink License,Active,10/27/2021,10/27/2021,08/31/2025
32251,Fayette,Lexington,Sonny's BBQ,"ACG BBQ, LLC",2341 Buena Vista Rd,"Lexington, KY 40505",034-RS-186809,Special Sunday Retail Drink License,Active,10/27/2021,10/27/2021,08/31/2025
33559,Fayette,Lexington,South of Wrigley,Eat it LLC,472 Southland Dr,"Lexington, KY 40503",034-NQ4-189970,NQ4 Retail Malt Beverage Drink License,Active,04/11/2022,04/11/2022,11/30/2025
10261,Fayette,Lexington,Southern Glazer's of KY,"SOUTHERN GLAZER'S WINE AND SPIRITS OF KENTUCKY, LLC",101 Mercer Ct,"Lexington, KY 40511",034-WH-0014,Wholesaler's License,Active,06/30/2016,07/01/2016,08/31/2025
10261,Fayette,Lexington,Southern Glazer's of KY,"SOUTHERN GLAZER'S WINE AND SPIRITS OF KENTUCKY, LLC",101 Mercer Ct,"Lexington, KY 40511",034-MD-189950,Distributor's License,Active,04/11/2022,04/11/2022,08/31/2025
12321,Fayette,Lexington,Southland BP,Kamuba Inc,531 Southland Dr,"Lexington, KY 40503",034-NQ-194572,NQ Retail Malt Beverage Package License,Active,01/13/2023,01/13/2023,11/30/2025
3767,Fayette,Lexington,Southland Lanes,"COLLINS BOWLING CENTERS, INC.",205 Southland Dr,"Lexington, KY 40503",034-NQ4-1263,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3767,Fayette,Lexington,Southland Lanes,"COLLINS BOWLING CENTERS, INC.",205 Southland Dr,"Lexington, KY 40503",034-SB-1055,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
3767,Fayette,Lexington,Southland Lanes,"COLLINS BOWLING CENTERS, INC.",205 Southland Dr,"Lexington, KY 40503",034-RS-0702,Special Sunday Retail Drink License,Active,04/16/2008,04/16/2008,11/30/2025
3767,Fayette,Lexington,Southland Lanes,"COLLINS BOWLING CENTERS, INC.",205 Southland Dr,"Lexington, KY 40503",034-LD-281,Quota Retail Drink License,Active,07/01/1978,07/01/1978,11/30/2025
39259,Fayette,Lexington,Spa Nails,SPA NAILS OF LEXINGTON LLC,130 W Tiverton Way Ste 170,"Lexington, KY 40503",034-LD-205857,Quota Retail Drink License,Active,10/16/2024,10/16/2024,11/30/2025
8001,Fayette,Lexington,Speaks Marathon,"SPEAKS, INC.",1900 Newtown Pike,"Lexington, KY 40511",034-NQ-2301,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
6135,Fayette,Lexington,Spearmint Rhino Gentlemen's Club,"KENTUCKY HOSPITALITY VENTURE, LLC",5539 Athens Boonesboro Rd,"Lexington, KY 40509",034-RS-0650,Special Sunday Retail Drink License,Active,12/14/2007,12/14/2007,11/30/2025
6135,Fayette,Lexington,Spearmint Rhino Gentlemen's Club,"KENTUCKY HOSPITALITY VENTURE, LLC",5539 Athens Boonesboro Rd,"Lexington, KY 40509",034-SB-1099,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
6135,Fayette,Lexington,Spearmint Rhino Gentlemen's Club,"KENTUCKY HOSPITALITY VENTURE, LLC",5539 Athens Boonesboro Rd,"Lexington, KY 40509",034-LD-1105,Quota Retail Drink License,Active,04/06/2006,04/06/2006,11/30/2025
6135,Fayette,Lexington,Spearmint Rhino Gentlemen's Club,"KENTUCKY HOSPITALITY VENTURE, LLC",5539 Athens Boonesboro Rd,"Lexington, KY 40509",034-NQ4-1491,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3280,Fayette,Lexington,Speedway #9332,SPEEDWAY LLC,911 Beaumont Centre Pkwy,"Lexington, KY 40513",034-NQ-1264,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3118,Fayette,Lexington,Speedway #9334,SPEEDWAY LLC,2910 Tates Creek Rd,"Lexington, KY 40502",034-NQ-1263,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
2285,Fayette,Lexington,Speedway #9393,SPEEDWAY LLC,2290 Elkhorn Rd,"Lexington, KY 40505",034-NQ-1243,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
8864,Fayette,Lexington,Speedway #9394,SPEEDWAY LLC,1001 Georgetown Rd,"Lexington, KY 40511",034-NQ-1256,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
2286,Fayette,Lexington,Speedway #9395,SPEEDWAY LLC,2301 Paris Pike,"Lexington, KY 40505",034-NQ-1242,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
2478,Fayette,Lexington,Speedway #9397,SPEEDWAY LLC,1281 New Circle Rd Ne,"Lexington, KY 40505",034-NQ-1241,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
1925,Fayette,Lexington,Speedway #9402,SPEEDWAY LLC,3151 Todds Rd,"Lexington, KY 40509",034-NQ-1240,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3276,Fayette,Lexington,Speedway #9512,SPEEDWAY LLC,515 Euclid Ave,"Lexington, KY 40502",034-NQ-1238,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3270,Fayette,Lexington,Speedway #9591,SPEEDWAY LLC,2301 Versailles Rd,"Lexington, KY 40504",034-NQ-1222,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3273,Fayette,Lexington,Speedway #9593,SPEEDWAY LLC,2900 Richmond Rd,"Lexington, KY 40509",034-NQ-1221,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3269,Fayette,Lexington,Speedway #9596,SPEEDWAY LLC,246 Southland Dr,"Lexington, KY 40503",034-NQ-1218,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3271,Fayette,Lexington,Speedway #9621,SPEEDWAY LLC,2490 Nicholasville Rd,"Lexington, KY 40503",034-NQ-1213,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3272,Fayette,Lexington,Speedway #9651,SPEEDWAY LLC,5360 Athens Boonesboro Rd,"Lexington, KY 40509",034-NQ-1201,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3264,Fayette,Lexington,Speedway #9658,SPEEDWAY LLC,900 Winchester Rd,"Lexington, KY 40505",034-NQ-1197,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3263,Fayette,Lexington,Speedway #9667,SPEEDWAY LLC,716 N Broadway,"Lexington, KY 40508",034-NQ-1192,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3275,Fayette,Lexington,Speedway #9675,SPEEDWAY LLC,819 S Limestone,"Lexington, KY 40508",034-NQ-1191,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3277,Fayette,Lexington,Speedway #9677,SPEEDWAY LLC,1401 Leestown Rd,"Lexington, KY 40511",034-NQ-1190,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2026
3278,Fayette,Lexington,Speedway #9699,SPEEDWAY LLC,803 S Broadway,"Lexington, KY 40504",034-NQ-1184,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3265,Fayette,Lexington,Speedway #9704,SPEEDWAY LLC,447 New Circle Rd Ne,"Lexington, KY 40505",034-NQ-1181,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
3274,Fayette,Lexington,Speedway #9728,SPEEDWAY LLC,3660 Boston Rd,"Lexington, KY 40514",034-NQ-1155,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
38363,Fayette,Lexington,Springhill Suites,"Peachtree Hospitality Management, LLC",4019 Finn Way,"Lexington, KY 40517",034-NQ-202548,NQ Retail Malt Beverage Package License,Active,04/03/2024,04/03/2024,11/30/2025
38363,Fayette,Lexington,Springhill Suites,"Peachtree Hospitality Management, LLC",4019 Finn Way,"Lexington, KY 40517",034-LP-202549,Quota Retail Package License,Active,04/03/2024,04/03/2024,11/30/2025
10275,Fayette,Lexington,Springhill Suites by Marriott,"HIT PORTFOLIO I MISC TRS, LLC",863 S Broadway,"Lexington, KY 40504",034-NQ-7119,NQ Retail Malt Beverage Package License,Active,10/11/2018,10/11/2018,08/31/2025
10275,Fayette,Lexington,Springhill Suites by Marriott,"HIT PORTFOLIO I MISC TRS, LLC",863 S Broadway,"Lexington, KY 40504",034-NQ4-3236,NQ4 Retail Malt Beverage Drink License,Active,05/27/2015,05/27/2015,08/31/2025
4589,Fayette,Lexington,Spuds Tavern,"SHOOTER'S SPORTS BAR & GRILL II, LLC",3130 Pimlico Pkwy Ste 101,"Lexington, KY 40517",034-NQ4-3851,NQ4 Retail Malt Beverage Drink License,Active,04/18/2017,04/18/2017,11/30/2025
4589,Fayette,Lexington,Spuds Tavern,"SHOOTER'S SPORTS BAR & GRILL II, LLC",3130 Pimlico Pkwy Ste 101,"Lexington, KY 40517",034-LD-2555,Quota Retail Drink License,Active,04/18/2017,04/18/2017,11/30/2025
4589,Fayette,Lexington,Spuds Tavern,"SHOOTER'S SPORTS BAR & GRILL II, LLC",3130 Pimlico Pkwy Ste 101,"Lexington, KY 40517",034-RS-1757,Special Sunday Retail Drink License,Active,07/31/2009,07/31/2009,11/30/2025
5095,Fayette,Lexington,Squires Tavern,"R AND R ENTERTAINMENT, LLC","3429 Buckhorn Dr, Ste B","Lexington, KY 40515",034-RS-2040,Special Sunday Retail Drink License,Active,12/22/2011,12/22/2011,11/30/2025
5095,Fayette,Lexington,Squires Tavern,"R AND R ENTERTAINMENT, LLC","3429 Buckhorn Dr, Ste B","Lexington, KY 40515",034-NQ4-2120,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5095,Fayette,Lexington,Squires Tavern,"R AND R ENTERTAINMENT, LLC","3429 Buckhorn Dr, Ste B","Lexington, KY 40515",034-LD-1052,Quota Retail Drink License,Active,12/22/2011,12/22/2011,11/30/2025
2296,Fayette,Lexington,Stagger Inn,Stagger Inn LLC,269 W Main St,"Lexington, KY 40507",034-LD-1510,Quota Retail Drink License,Active,03/03/2015,03/03/2015,11/30/2025
2296,Fayette,Lexington,Stagger Inn,Stagger Inn LLC,269 W Main St,"Lexington, KY 40507",034-RS-3949,Special Sunday Retail Drink License,Active,03/03/2015,03/03/2015,11/30/2025
2296,Fayette,Lexington,Stagger Inn,Stagger Inn LLC,269 W Main St,"Lexington, KY 40507",034-NQ4-3209,NQ4 Retail Malt Beverage Drink License,Active,03/03/2015,03/03/2015,11/30/2025
2296,Fayette,Lexington,Stagger Inn,Stagger Inn LLC,269 W Main St,"Lexington, KY 40507",034-SB-1565,Supplemental Bar License,Active,10/05/2015,10/05/2015,11/30/2025
26335,Fayette,Lexington,Standing Room Only,YAMAGUCHI L.L.C.,123 W Sixth St,"Lexington, KY 40508",034-NQ2-3688,NQ2 Retail Drink License,Active,06/06/2018,06/06/2018,11/30/2025
35240,Fayette,Lexington,"Stay on Ruccio, LLC","STAY ON RUCCIO, LLC",209 Ruccio Way,"Lexington, KY 40503",034-NQ-194127,NQ Retail Malt Beverage Package License,Active,12/19/2022,12/19/2022,11/30/2025
35240,Fayette,Lexington,"Stay on Ruccio, LLC","STAY ON RUCCIO, LLC",209 Ruccio Way,"Lexington, KY 40503",034-LD-194129,Quota Retail Drink License,Active,12/19/2022,12/19/2022,11/30/2025
35240,Fayette,Lexington,"Stay on Ruccio, LLC","STAY ON RUCCIO, LLC",209 Ruccio Way,"Lexington, KY 40503",034-NQ4-194128,NQ4 Retail Malt Beverage Drink License,Active,12/19/2022,12/19/2022,11/30/2025
35240,Fayette,Lexington,"Stay on Ruccio, LLC","STAY ON RUCCIO, LLC",209 Ruccio Way,"Lexington, KY 40503",034-RS-194130,Special Sunday Retail Drink License,Active,12/19/2022,12/19/2022,11/30/2025
21505,Fayette,Lexington,Staybridge Suites,"Leestown Hotel Associates, LLC",125 Louie Pl,"Lexington, KY 40511",034-RS-3957,Special Sunday Retail Drink License,Active,03/25/2015,03/25/2015,11/30/2025
21505,Fayette,Lexington,Staybridge Suites,"Leestown Hotel Associates, LLC",125 Louie Pl,"Lexington, KY 40511",034-LD-1854,Quota Retail Drink License,Active,03/25/2015,03/25/2015,11/30/2025
21505,Fayette,Lexington,Staybridge Suites,"Leestown Hotel Associates, LLC",125 Louie Pl,"Lexington, KY 40511",034-NQ4-3217,NQ4 Retail Malt Beverage Drink License,Active,03/25/2015,03/25/2015,11/30/2025
12278,Fayette,Lexington,Stella's Kentucky Deli,"STELLA'S KENTUCKY DELI, LLC",143 Jefferson St,"Lexington, KY 40508",034-NQ2-2625,NQ2 Retail Drink License,Active,12/01/2014,12/01/2014,11/30/2025
12278,Fayette,Lexington,Stella's Kentucky Deli,"STELLA'S KENTUCKY DELI, LLC",143 Jefferson St,"Lexington, KY 40508",034-RS-3884,Special Sunday Retail Drink License,Active,12/01/2014,12/01/2014,11/30/2025
25884,Fayette,Lexington,Stonewall Wine and Spirits,Ram Krupa LLC,3101 Clays Mill Rd Ste 400,"Lexington, KY 40503",034-SP-205990,Sampling License,Active,10/24/2024,10/24/2024,11/30/2025
25884,Fayette,Lexington,Stonewall Wine and Spirits,Ram Krupa LLC,3101 Clays Mill Rd Ste 400,"Lexington, KY 40503",034-NQ-205988,NQ Retail Malt Beverage Package License,Active,10/24/2024,10/24/2024,11/30/2025
25884,Fayette,Lexington,Stonewall Wine and Spirits,Ram Krupa LLC,3101 Clays Mill Rd Ste 400,"Lexington, KY 40503",034-LP-205989,Quota Retail Package License,Active,10/24/2024,10/24/2024,11/30/2025
3850,Fayette,Lexington,Storming Crab,STORMING CRAB KY LLC,4009 Nicholasville Rd,"Lexington, KY 40503",034-RS-5666,Special Sunday Retail Drink License,Active,05/03/2019,05/03/2019,11/30/2025
3850,Fayette,Lexington,Storming Crab,STORMING CRAB KY LLC,4009 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-3959,NQ2 Retail Drink License,Active,05/03/2019,05/03/2019,11/30/2025
1621,Fayette,Lexington,Subcity Market,"SUBCITY MARKETS, INC.",500 E Seventh St,"Lexington, KY 40505",034-NQ-2402,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
30895,Fayette,Lexington,SUMO SUSHI AND GRILL,SUMO Inc,1030 S Broadway,"Lexington, KY 40504",034-RS-179298,Special Sunday Retail Drink License,Active,03/09/2021,03/09/2021,11/30/2025
30895,Fayette,Lexington,SUMO SUSHI AND GRILL,SUMO Inc,1030 S Broadway,"Lexington, KY 40504",034-NQ2-179297,NQ2 Retail Drink License,Active,03/09/2021,03/09/2021,11/30/2025
13701,Fayette,Lexington,Sunoco,SHAZI MART LLC,771 Newtown Pike,"Lexington, KY 40511",034-NQ-204337,NQ Retail Malt Beverage Package License,Active,07/12/2024,07/12/2024,11/30/2025
12984,Fayette,Lexington,Super Mercado Aguascalientes,"LATINO MARKET, INC.",459 W New Circle Rd,"Lexington, KY 40511",034-NQ-5307,NQ Retail Malt Beverage Package License,Active,03/10/2016,03/10/2016,11/30/2025
12984,Fayette,Lexington,Super Mercado Aguascalientes,"LATINO MARKET, INC.",459 W New Circle Rd,"Lexington, KY 40511",034-NQ4-3485,NQ4 Retail Malt Beverage Drink License,Active,03/10/2016,03/10/2016,11/30/2025
12149,Fayette,Lexington,Super Mercado Aguascalientes V,"DISCOTECA AGS, INC.",2220 Nicholasville Rd Ste 156,"Lexington, KY 40503",034-NQ-5290,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
2287,Fayette,Lexington,Superamerica #9398,Ashland Inc.,3393 Tates Creek Rd,"Lexington, KY 40502",034-NQ-1053,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
9569,Fayette,Lexington,Supermercado Aguascalientes,444 Enterprises Inc.,1424 Alexandria Dr,"Lexington, KY 40504",034-NQ-200442,NQ Retail Malt Beverage Package License,Active,12/01/2023,12/01/2023,11/30/2025
9569,Fayette,Lexington,Supermercado Aguascalientes,444 Enterprises Inc.,1424 Alexandria Dr,"Lexington, KY 40504",034-NQ4-200443,NQ4 Retail Malt Beverage Drink License,Active,12/01/2023,12/01/2023,11/30/2025
29732,Fayette,Lexington,SUPERMERCADO AGUASCALIENTES,"Latino Market V , Inc.",306 Southland Dr,"Lexington, KY 40503",034-NQ-161482,NQ Retail Malt Beverage Package License,Active,04/23/2020,04/23/2020,11/30/2025
29732,Fayette,Lexington,SUPERMERCADO AGUASCALIENTES,"Latino Market V , Inc.",306 Southland Dr,"Lexington, KY 40503",034-NQ4-188517,NQ4 Retail Malt Beverage Drink License,Active,01/27/2022,01/27/2022,11/30/2025
24437,Fayette,Lexington,Supermercado Las Nortenas Inc,SUPERMERCADO LAS NORTENAS INC.,158 E New Circle Rd,"Lexington, KY 40505",034-NQ-6042,NQ Retail Malt Beverage Package License,Active,01/27/2017,01/27/2017,11/30/2025
13266,Fayette,Lexington,Sushi Blue,sushi blue Incorporated,185 Pasadena Dr Ste 130,"Lexington, KY 40503",034-RS-194965,Special Sunday Retail Drink License,Active,02/01/2023,02/01/2023,11/30/2025
13266,Fayette,Lexington,Sushi Blue,sushi blue Incorporated,185 Pasadena Dr Ste 130,"Lexington, KY 40503",034-NQ2-2719,NQ2 Retail Drink License,Active,04/13/2015,04/13/2015,11/30/2025
15114,Fayette,Lexington,Sutton's,"THE ITALIAN PEASANT, LLC",110 N Locust Hill Dr,"Lexington, KY 40509",034-NQ2-3184,NQ2 Retail Drink License,Active,11/30/2016,12/01/2016,11/30/2025
15114,Fayette,Lexington,Sutton's,"THE ITALIAN PEASANT, LLC",110 N Locust Hill Dr,"Lexington, KY 40509",034-RS-4651,Special Sunday Retail Drink License,Active,11/30/2016,12/01/2016,11/30/2025
16191,Fayette,Lexington,Swahili Elks Lodge 1611,"SWAHILI ELKS LODGE #1611, INCORPORATED",1203 Versailles Rd,"Lexington, KY 40504",034-RS-2257,Special Sunday Retail Drink License,Active,01/16/2013,01/16/2013,11/30/2025
16191,Fayette,Lexington,Swahili Elks Lodge 1611,"SWAHILI ELKS LODGE #1611, INCORPORATED",1203 Versailles Rd,"Lexington, KY 40504",034-NQ3-1171,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3840,Fayette,Lexington,Tachibana Restaurant,"CHUBU TRADING, INC.",785 Newtown Ct,"Lexington, KY 40511",034-NQ2-159569,NQ2 Retail Drink License,Active,02/11/2020,02/11/2020,11/30/2025
22284,Fayette,Lexington,Tack House Pub,"TRIPLE HEARTS, LLC",4401 HARRODSBURG RD,"Lexington, KY 40513",034-RS-185200,Special Sunday Retail Drink License,Active,07/20/2021,07/20/2021,11/30/2025
22284,Fayette,Lexington,Tack House Pub,"TRIPLE HEARTS, LLC",4401 HARRODSBURG RD,"Lexington, KY 40513",034-NQ2-185199,NQ2 Retail Drink License,Active,07/20/2021,07/20/2021,11/30/2025
33284,Fayette,Lexington,Taco Tico,"TT Pimlico, LLC",3110 Pimlico Pkwy,"Lexington, KY 40517",034-NQ2-186938,NQ2 Retail Drink License,Active,11/04/2021,11/04/2021,11/30/2025
33284,Fayette,Lexington,Taco Tico,"TT Pimlico, LLC",3110 Pimlico Pkwy,"Lexington, KY 40517",034-RS-186939,Special Sunday Retail Drink License,Active,11/04/2021,11/04/2021,11/30/2025
5266,Fayette,Lexington,Taj India Indian Restaurant,RAHUL FOOD & SPICES LLC,154 Patchen Dr Ste 68,"Lexington, KY 40517",034-NQ2-1674,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
9634,Fayette,Lexington,Talon Winery,"TALON, INC.",7086 Tates Creek Rd,"Lexington, KY 40515",034-NQ4-1290,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
9634,Fayette,Lexington,Talon Winery,"TALON, INC.",7086 Tates Creek Rd,"Lexington, KY 40515",034-SFW-42,Small Farm Winery License,Active,12/12/2002,12/12/2002,08/31/2025
9634,Fayette,Lexington,Talon Winery,"TALON, INC.",7086 Tates Creek Rd,"Lexington, KY 40515",034-RS-0669,Special Sunday Retail Drink License,Active,01/24/2008,01/24/2008,08/31/2025
24170,Fayette,Lexington,Tandoor,"Guljar, LLC",3146 Maple Leaf Dr.,"Lexington, KY 40509",034-RS-4645,Special Sunday Retail Drink License,Active,02/09/2017,02/09/2017,11/30/2025
24170,Fayette,Lexington,Tandoor,"Guljar, LLC",3146 Maple Leaf Dr.,"Lexington, KY 40509",034-NQ2-3178,NQ2 Retail Drink License,Active,02/09/2017,02/09/2017,11/30/2025
716,Fayette,Lexington,Taqueria San Marcos LLC,Taqueria San Marcos LLC,1858 Oxford Cir,"Lexington, KY 40504",034-NQ2-186179,NQ2 Retail Drink License,Active,09/15/2021,09/15/2021,11/30/2025
716,Fayette,Lexington,Taqueria San Marcos LLC,Taqueria San Marcos LLC,1858 Oxford Cir,"Lexington, KY 40504",034-RS-186180,Special Sunday Retail Drink License,Active,09/15/2021,09/15/2021,11/30/2025
25685,Fayette,Lexington,Target Store T-0366,TARGET CORPORATION,131 W Reynolds Rd,"Lexington, KY 40503",034-SP-196372,Sampling License,Active,04/20/2023,04/20/2023,08/31/2025
25685,Fayette,Lexington,Target Store T-0366,TARGET CORPORATION,131 W Reynolds Rd,"Lexington, KY 40503",034-LP-2420,Quota Retail Package License,Active,12/05/2017,12/05/2017,08/31/2025
25685,Fayette,Lexington,Target Store T-0366,TARGET CORPORATION,131 W Reynolds Rd,"Lexington, KY 40503",034-NQ-6529,NQ Retail Malt Beverage Package License,Active,12/05/2017,12/05/2017,08/31/2025
25678,Fayette,Lexington,Target Store T-1094,TARGET CORPORATION,1940 Pavillon Way,"Lexington, KY 40509",034-LP-2422,Quota Retail Package License,Active,12/05/2017,12/05/2017,08/31/2025
25678,Fayette,Lexington,Target Store T-1094,TARGET CORPORATION,1940 Pavillon Way,"Lexington, KY 40509",034-NQ-6523,NQ Retail Malt Beverage Package License,Active,12/05/2017,12/05/2017,08/31/2025
25678,Fayette,Lexington,Target Store T-1094,TARGET CORPORATION,1940 Pavillon Way,"Lexington, KY 40509",034-SP-196385,Sampling License,Active,04/21/2023,04/21/2023,08/31/2025
27994,Fayette,Lexington,Target Store T-3313,TARGET CORPORATION,500 S Upper St,"Lexington, KY 40508",034-NQ-7528,NQ Retail Malt Beverage Package License,Active,06/28/2019,06/28/2019,08/31/2025
18508,Fayette,Lexington,Taste of India,"Gursehaj, LLC",2467 Nicholasville Rd Ste 160,"Lexington, KY 40503",034-RS-5337,Special Sunday Retail Drink License,Active,09/07/2018,09/07/2018,11/30/2025
18508,Fayette,Lexington,Taste of India,"Gursehaj, LLC",2467 Nicholasville Rd Ste 160,"Lexington, KY 40503",034-NQ2-3727,NQ2 Retail Drink License,Active,09/07/2018,09/07/2018,11/30/2025
12070,Fayette,Lexington,Taste of Thai,"KHON KAEN THAI CUISINE, INC",101 W Main St,"Lexington, KY 40507",034-NQ4-188160,NQ4 Retail Malt Beverage Drink License,Active,01/13/2022,01/13/2022,11/30/2025
16352,Fayette,Lexington,Tates Creek Golf Course,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION,1400 Gainesway Dr,"Lexington, KY 40517",034-NQ4-2979,NQ4 Retail Malt Beverage Drink License,Active,05/09/2014,05/09/2014,08/31/2025
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC",117 Southland Dr,"Lexington, KY 40503",034-CL-436,Caterer's License,Active,04/12/2016,04/12/2016,11/30/2025
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC",117 Southland Dr,"Lexington, KY 40503",034-NQ2-2968,NQ2 Retail Drink License,Active,04/12/2016,04/12/2016,11/30/2025
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC",117 Southland Dr,"Lexington, KY 40503",034-RS-4376,Special Sunday Retail Drink License,Active,04/12/2016,04/12/2016,11/30/2025
